paper,weightedAverage,decision
Paper2238,6.428571428571429,Accept
Paper224,6.5,Accept
Paper2240,5.666666666666667,Accept
Paper2241,5.7,Reject
Paper2242,2.4705882352941178,Reject
Paper2244,6.888888888888889,Accept
Paper2245,5.333333333333333,Reject
Paper2246,5.0,Reject
Paper2247,4.466666666666667,Reject
Paper2249,4.666666666666667,Reject
Paper225,5.416666666666667,Reject
Paper2250,5.25,Accept
Paper2253,6.133333333333334,Accept
Paper2256,5.5,Reject
Paper2257,5.4,Reject
Paper2259,6.0,Accept
Paper226,5.4375,Reject
Paper2260,6.375,Accept
Paper2261,6.5,Accept
Paper2264,8.0,Accept
Paper2265,6.0,Accept
Paper2267,5.466666666666667,Accept
Paper2268,4.869565217391305,Reject
Paper2269,5.25,Accept
Paper227,6.352941176470588,Accept
Paper2270,5.0,Reject
Paper2271,5.266666666666667,Reject
Paper2276,5.076923076923077,Reject
Paper2277,5.923076923076923,Reject
Paper2279,6.076923076923077,Accept
Paper228,6.0,Accept
Paper2282,5.714285714285714,Reject
Paper2283,5.8125,Reject
Paper2284,6.75,Accept
Paper2285,5.823529411764706,Reject
Paper2286,6.0,Reject
Paper2287,4.818181818181818,Reject
Paper2289,3.923076923076923,Reject
Paper2290,6.0,Accept
Paper2292,4.555555555555555,Reject
Paper2293,6.533333333333333,Accept
Paper2296,6.545454545454546,Accept
Paper2297,6.588235294117647,Accept
Paper2298,6.75,Reject
Paper2299,4.7,Reject
Paper2300,5.0,Accept
Paper2301,4.733333333333333,Reject
Paper2303,6.0,Reject
Paper2304,4.428571428571429,Reject
Paper2305,5.25,Accept
Paper2306,5.9411764705882355,Accept
Paper2307,5.6923076923076925,Accept
Paper2308,4.571428571428571,Reject
Paper2309,6.714285714285714,Accept
Paper231,1.6666666666666667,Reject
Paper2311,4.5,Reject
Paper2312,5.222222222222222,Reject
Paper2313,4.5625,Reject
Paper2315,6.357142857142857,Accept
Paper2316,4.944444444444445,Reject
Paper2317,5.0,Reject
Paper2318,4.5,Reject
Paper2319,4.166666666666667,Reject
Paper2322,7.411764705882353,Accept
Paper2324,4.909090909090909,Reject
Paper2325,4.0,Reject
Paper2326,3.0,Reject
Paper2328,5.5,Reject
Paper233,5.6923076923076925,Accept
Paper2330,5.923076923076923,Accept
Paper2333,3.0,Reject
Paper2335,7.125,Accept
Paper2336,4.769230769230769,Reject
Paper2340,4.5,Reject
Paper2341,6.3076923076923075,Accept
Paper2342,5.5,Reject
Paper2343,6.157894736842105,Accept
Paper2345,5.785714285714286,Accept
Paper2346,6.0,Accept
Paper2347,4.909090909090909,Reject
Paper2348,4.916666666666667,Reject
Paper235,4.8,Reject
Paper2350,6.117647058823529,Accept
Paper2352,6.5,Accept
Paper2355,6.2727272727272725,Accept
Paper2356,6.615384615384615,Accept
Paper236,3.5,Reject
Paper2360,5.333333333333333,Reject
Paper2362,5.923076923076923,Reject
Paper2363,5.6923076923076925,Reject
Paper2368,5.75,Reject
Paper2369,4.9,Reject
Paper237,3.75,Reject
Paper2370,4.111111111111111,Reject
Paper2371,7.0,Accept
Paper2372,7.454545454545454,Accept
Paper2373,6.333333333333333,Accept
Paper2377,5.666666666666667,Reject
Paper2379,3.1538461538461537,Reject
Paper2381,5.75,Accept
Paper2383,4.538461538461538,Reject
Paper2384,5.0,Reject
Paper2385,4.666666666666667,Reject
Paper2386,4.214285714285714,Reject
Paper2388,5.133333333333334,Reject
Paper2391,4.666666666666667,Reject
Paper2392,6.571428571428571,Reject
Paper2397,2.3333333333333335,Reject
Paper24,6.545454545454546,Reject
Paper2401,6.5,Accept
Paper2406,8.533333333333333,Accept
Paper2407,4.090909090909091,Reject
Paper2408,6.222222222222222,Reject
Paper2411,4.833333333333333,Reject
Paper2412,5.416666666666667,Reject
Paper2414,5.2105263157894735,Reject
Paper2417,4.642857142857143,Reject
Paper2418,5.266666666666667,Reject
Paper2420,5.2,Reject
Paper2426,4.25,Reject
Paper2427,4.666666666666667,Reject
Paper2428,6.421052631578948,Accept
Paper2430,4.785714285714286,Reject
Paper2431,6.0,Accept
Paper2433,5.9411764705882355,Reject
Paper2435,7.411764705882353,Accept
Paper2436,6.666666666666667,Accept
Paper2438,4.916666666666667,Reject
Paper2439,5.3,Reject
Paper2440,5.076923076923077,Reject
Paper2441,4.066666666666666,Reject
Paper2442,4.5,Reject
Paper2443,4.285714285714286,Reject
Paper2444,5.1,Reject
Paper2446,3.1818181818181817,Reject
Paper2448,4.666666666666667,Reject
Paper245,4.666666666666667,Reject
Paper2450,6.5,Accept
Paper2452,7.111111111111111,Accept
Paper2453,4.0,Reject
Paper2454,4.666666666666667,Reject
Paper2459,7.0,Accept
Paper246,4.571428571428571,Reject
Paper2461,8.0,Accept
Paper2462,3.933333333333333,Reject
Paper2463,5.666666666666667,Accept
Paper2464,7.764705882352941,Accept
Paper2467,5.769230769230769,Accept
Paper2469,7.529411764705882,Accept
Paper2470,6.777777777777778,Accept
Paper2471,4.125,Reject
Paper2473,5.75,Accept
Paper2474,5.266666666666667,Reject
Paper2477,5.25,Accept
Paper2478,3.533333333333333,Reject
Paper2482,8.0,Accept
Paper2483,7.5,Accept
Paper2484,3.2,Reject
Paper2485,4.25,Reject
Paper2487,4.684210526315789,Reject
Paper2488,8.0,Accept
Paper2489,5.133333333333334,Reject
Paper249,3.4,Reject
Paper2490,5.866666666666666,Reject
Paper2495,4.933333333333334,Reject
Paper2496,6.0,Accept
Paper2497,4.666666666666667,Reject
Paper25,5.0,Reject
Paper2500,6.8,Accept
Paper2501,3.4285714285714284,Reject
Paper2503,6.571428571428571,Accept
Paper2504,6.375,Accept
Paper2505,4.375,Reject
Paper2506,6.0,Accept
Paper2508,6.214285714285714,Accept
Paper2509,5.9411764705882355,Accept
Paper2510,6.4,Accept
Paper2513,4.166666666666667,Reject
Paper2515,3.909090909090909,Reject
Paper2516,6.4,Accept
Paper2518,4.0,Reject
Paper2519,6.0,Accept
Paper252,4.666666666666667,Reject
Paper2521,5.117647058823529,Reject
Paper2527,4.2727272727272725,Reject
Paper2528,6.384615384615385,Accept
Paper2529,6.571428571428571,Accept
Paper253,5.5,Reject
Paper2534,4.733333333333333,Reject
Paper2536,5.25,Reject
Paper2537,4.722222222222222,Reject
Paper254,6.823529411764706,Accept
Paper2540,5.2727272727272725,Reject
Paper2541,3.533333333333333,Reject
Paper2542,4.2,Reject
Paper2543,2.923076923076923,Reject
Paper2546,3.9411764705882355,Reject
Paper2547,4.454545454545454,Reject
Paper2548,3.6,Reject
Paper2549,5.357142857142857,Reject
Paper255,5.5625,Reject
Paper2550,3.6,Reject
Paper2552,3.888888888888889,Reject
Paper2553,5.0,Reject
Paper2555,7.5,Accept
Paper2557,8.0,Accept
Paper2559,6.461538461538462,Accept
Paper2560,3.0,Reject
Paper2561,6.857142857142857,Accept
Paper2562,3.75,Reject
Paper2564,6.545454545454546,Accept
Paper2565,2.3846153846153846,Reject
Paper2566,3.4285714285714284,Reject
Paper2568,3.736842105263158,Reject
Paper2569,5.181818181818182,Reject
Paper257,5.333333333333333,Reject
Paper2570,5.333333333333333,Reject
Paper2572,2.6666666666666665,Reject
Paper2573,6.375,Accept
Paper2575,5.076923076923077,Reject
Paper258,5.4,Reject
Paper2580,5.230769230769231,Reject
Paper2581,6.6,Accept
Paper2582,5.214285714285714,Reject
Paper2584,7.142857142857143,Accept
Paper2586,5.538461538461538,Reject
Paper2589,6.533333333333333,Accept
Paper259,4.5,Reject
Paper2592,7.428571428571429,Accept
Paper2593,4.857142857142857,Reject
Paper2594,4.117647058823529,Reject
Paper2595,8.571428571428571,Accept
Paper2596,4.555555555555555,Reject
Paper2598,5.0,Reject
Paper2599,5.142857142857143,Reject
Paper2600,7.75,Accept
Paper2602,7.4,Accept
Paper2604,6.375,Accept
Paper2605,6.470588235294118,Accept
Paper2606,4.066666666666666,Reject
Paper261,6.0,Accept
Paper2610,3.5,Reject
Paper2611,5.25,Reject
Paper2612,5.0625,Reject
Paper2613,5.5625,Accept
Paper2614,3.3157894736842106,Reject
Paper2616,5.538461538461538,Reject
Paper2617,5.2727272727272725,Reject
Paper2618,8.666666666666666,Accept
Paper2619,5.318181818181818,Reject
Paper2620,6.666666666666667,Accept
Paper2621,4.0,Reject
Paper2622,6.3125,Accept
Paper2623,5.235294117647059,Reject
Paper2626,3.533333333333333,Reject
Paper2627,7.0,Accept
Paper2628,3.2666666666666666,Reject
Paper2631,5.785714285714286,Reject
Paper2633,6.333333333333333,Accept
Paper2634,7.076923076923077,Accept
Paper2636,4.533333333333333,Reject
Paper2637,3.875,Reject
Paper2639,4.8,Reject
Paper264,5.714285714285714,Reject
Paper2641,7.066666666666666,Accept
Paper2642,4.571428571428571,Reject
Paper2647,4.666666666666667,Reject
Paper2648,5.5,Reject
Paper265,6.181818181818182,Reject
Paper2653,7.090909090909091,Accept
Paper2654,5.6,Reject
Paper2655,5.222222222222222,Reject
Paper2656,4.642857142857143,Reject
Paper2657,6.0,Accept
Paper2658,6.133333333333334,Accept
Paper2659,4.571428571428571,Reject
Paper266,5.571428571428571,Reject
Paper2662,4.545454545454546,Reject
Paper2663,5.0,Reject
Paper2664,8.0,Accept
Paper2665,6.4,Accept
Paper2667,4.909090909090909,Reject
Paper2668,4.857142857142857,Reject
Paper2669,7.357142857142857,Reject
Paper267,7.294117647058823,Accept
Paper2671,5.666666666666667,Accept
Paper2673,6.0,Accept
Paper2675,3.5454545454545454,Reject
Paper2677,5.533333333333333,Accept
Paper2679,5.444444444444445,Reject
Paper268,6.75,Accept
Paper2680,5.636363636363637,Accept
Paper2681,3.6666666666666665,Reject
Paper2682,4.733333333333333,Reject
Paper2684,5.3076923076923075,Reject
Paper2686,5.0,Reject
Paper2687,4.384615384615385,Reject
Paper2688,4.125,Reject
Paper2691,5.230769230769231,Reject
Paper2692,3.4705882352941178,Reject
Paper2693,6.066666666666666,Reject
Paper2694,5.333333333333333,Accept
Paper2699,1.7272727272727273,Reject
Paper2701,6.666666666666667,Accept
Paper2702,5.0,Reject
Paper2703,4.9375,Reject
Paper2704,5.090909090909091,Reject
Paper2705,8.6,Accept
Paper2707,5.538461538461538,Reject
Paper2709,5.25,Reject
Paper2710,5.882352941176471,Accept
Paper2711,5.142857142857143,Reject
Paper2713,4.0,Reject
Paper2714,6.3,Reject
Paper2715,6.25,Accept
Paper2716,8.0,Accept
Paper2717,6.0,Accept
Paper2721,3.6,Reject
Paper2723,5.4,Reject
Paper2724,4.5,Reject
Paper2725,5.0,Reject
Paper2726,1.7692307692307692,Reject
Paper2729,4.5,Reject
Paper2730,6.533333333333333,Accept
Paper2731,7.230769230769231,Accept
Paper2732,6.578947368421052,Accept
Paper2734,5.25,Reject
Paper2735,6.571428571428571,Accept
Paper2736,6.5,Accept
Paper2738,6.125,Reject
Paper2739,7.0,Accept
Paper274,6.5,Accept
Paper2742,5.625,Reject
Paper2743,6.764705882352941,Accept
Paper2745,5.714285714285714,Accept
Paper2746,6.875,Accept
Paper275,3.857142857142857,Reject
Paper2750,6.882352941176471,Reject
Paper2752,6.333333333333333,Reject
Paper2754,5.454545454545454,Reject
Paper2755,4.523809523809524,Reject
Paper2756,5.454545454545454,Accept
Paper2758,3.9411764705882355,Reject
Paper276,6.777777777777778,Accept
Paper2760,3.6666666666666665,Reject
Paper2761,3.0,Reject
Paper2762,8.5,Accept
Paper2764,6.923076923076923,Accept
Paper2765,5.75,Accept
Paper2766,5.466666666666667,Reject
Paper2767,4.266666666666667,Reject
Paper2768,5.0,Reject
Paper2769,6.5,Reject
Paper2770,5.363636363636363,Reject
Paper2771,7.444444444444445,Accept
Paper2774,7.636363636363637,Accept
Paper2775,4.5,Reject
Paper2776,1.9411764705882353,Reject
Paper2777,5.333333333333333,Reject
Paper2782,6.0,Accept
Paper2783,3.0,Reject
Paper2784,6.214285714285714,Accept
Paper2785,3.6666666666666665,Reject
Paper2786,6.923076923076923,Accept
Paper2789,3.6153846153846154,Reject
Paper279,5.8125,Reject
Paper2790,5.833333333333333,Accept
Paper2791,4.0588235294117645,Reject
Paper2792,6.0,Accept
Paper2796,7.0,Accept
Paper2797,5.25,Accept
Paper2799,3.9411764705882355,Reject
Paper2800,7.3076923076923075,Accept
Paper2801,6.5,Accept
Paper2802,6.6,Accept
Paper2803,6.454545454545454,Accept
Paper2804,6.6,Accept
Paper2805,5.214285714285714,Reject
Paper2806,6.357142857142857,Accept
Paper2808,4.7272727272727275,Reject
Paper2809,3.5714285714285716,Reject
Paper2810,6.857142857142857,Accept
Paper2812,7.0,Accept
Paper2814,6.235294117647059,Accept
Paper2816,3.0,Reject
Paper2819,5.142857142857143,Reject
Paper2820,4.9,Reject
Paper2825,5.933333333333334,Reject
Paper2826,6.533333333333333,Accept
Paper2827,8.333333333333334,Accept
Paper2829,6.6,Accept
Paper283,3.4285714285714284,Reject
Paper2833,3.823529411764706,Reject
Paper2834,6.266666666666667,Reject
Paper2835,5.642857142857143,Accept
Paper2836,5.0,Reject
Paper2837,4.25,Reject
Paper2838,3.5,Reject
Paper2839,7.2,Accept
Paper2841,5.5,Reject
Paper2842,5.3,Accept
Paper2843,5.285714285714286,Reject
Paper2844,4.25,Reject
Paper2846,7.6,Accept
Paper2847,7.142857142857143,Accept
Paper285,4.0588235294117645,Reject
Paper2854,5.6923076923076925,Accept
Paper2855,3.8,Reject
Paper2857,5.25,Reject
Paper2858,5.75,Reject
Paper2859,3.5454545454545454,Reject
Paper2860,5.928571428571429,Accept
Paper2861,6.625,Accept
Paper2862,2.6,Reject
Paper2864,5.8,Accept
Paper2865,7.5,Accept
Paper2866,4.916666666666667,Reject
Paper2868,5.733333333333333,Accept
Paper2870,3.6666666666666665,Reject
Paper2871,5.0,Reject
Paper2872,4.636363636363637,Reject
Paper2874,7.0,Accept
Paper2875,6.818181818181818,Accept
Paper2877,8.0,Accept
Paper2879,4.555555555555555,Reject
Paper288,7.4,Accept
Paper2880,7.6,Accept
Paper2881,4.8125,Accept
Paper2882,4.933333333333334,Reject
Paper2883,5.153846153846154,Reject
Paper2886,6.636363636363637,Accept
Paper2887,6.0,Accept
Paper2888,6.230769230769231,Accept
Paper2889,3.5454545454545454,Reject
Paper289,3.25,Reject
Paper2890,7.714285714285714,Accept
Paper2891,3.3333333333333335,Reject
Paper2892,4.857142857142857,Reject
Paper2893,5.733333333333333,Accept
Paper2894,5.2,Reject
Paper2895,5.111111111111111,Accept
Paper2896,4.714285714285714,Reject
Paper2897,4.75,Reject
Paper2898,6.384615384615385,Accept
Paper2899,4.090909090909091,Reject
Paper29,3.4705882352941178,Reject
Paper290,4.411764705882353,Reject
Paper2904,4.230769230769231,Reject
Paper2905,7.411764705882353,Accept
Paper2906,5.1,Reject
Paper2907,4.2727272727272725,Reject
Paper2908,3.6,Reject
Paper2909,5.25,Reject
Paper2913,7.571428571428571,Accept
Paper2914,8.0,Accept
Paper2919,7.095238095238095,Accept
Paper2920,4.75,Reject
Paper2921,3.7058823529411766,Reject
Paper2923,3.5,Reject
Paper2924,3.3529411764705883,Reject
Paper2925,5.4,Accept
Paper2926,6.666666666666667,Accept
Paper2927,4.538461538461538,Reject
Paper2930,5.785714285714286,Reject
Paper2931,6.714285714285714,Accept
Paper2932,6.571428571428571,Accept
Paper2934,4.125,Reject
Paper2935,5.583333333333333,Reject
Paper2936,8.0,Accept
Paper2937,5.571428571428571,Reject
Paper2938,4.0,Reject
Paper2940,7.076923076923077,Accept
Paper2942,6.0,Accept
Paper2943,5.3,Reject
Paper2944,8.0,Accept
Paper2945,7.538461538461538,Accept
Paper2947,3.7058823529411766,Reject
Paper2949,5.266666666666667,Reject
Paper2951,2.8461538461538463,Reject
Paper2952,4.5,Reject
Paper2953,6.666666666666667,Accept
Paper2954,3.0,Reject
Paper2955,3.8,Reject
Paper2956,3.0,Reject
Paper2957,5.25,Reject
Paper2958,8.0,Accept
Paper2959,5.25,Reject
Paper2966,4.642857142857143,Reject
Paper2968,7.25,Accept
Paper2970,4.466666666666667,Reject
Paper2972,3.0,Reject
Paper2973,6.090909090909091,Reject
Paper2974,6.5,Accept
Paper2975,8.0,Accept
Paper2976,6.266666666666667,Accept
Paper2977,7.571428571428571,Accept
Paper2978,7.0,Accept
Paper2981,7.0,Accept
Paper2982,4.642857142857143,Reject
Paper2983,5.0,Reject
Paper2984,6.7272727272727275,Accept
Paper2985,6.333333333333333,Accept
Paper2986,4.0,Reject
Paper2988,6.0,Accept
Paper2989,6.533333333333333,Accept
Paper2991,6.0,Accept
Paper2992,5.0,Reject
Paper2993,6.333333333333333,Accept
Paper2995,5.785714285714286,Accept
Paper2998,6.0,Accept
Paper2999,7.6,Accept
Paper3,5.214285714285714,Reject
Paper30,3.0,Reject
Paper3001,6.933333333333334,Accept
Paper3003,4.923076923076923,Reject
Paper3004,3.8,Reject
Paper3005,3.5714285714285716,Reject
Paper3007,6.5,Accept
Paper3009,6.6,Accept
Paper301,6.3,Accept
Paper3012,5.75,Accept
Paper3013,6.909090909090909,Accept
Paper3014,4.333333333333333,Reject
Paper3015,5.230769230769231,Reject
Paper3016,3.25,Reject
Paper3019,2.5,Reject
Paper3020,6.0,Reject
Paper3023,3.0,Reject
Paper3024,7.166666666666667,Accept
Paper3025,6.615384615384615,Accept
Paper3026,7.428571428571429,Accept
Paper3027,7.0,Accept
Paper3028,4.583333333333333,Reject
Paper3029,4.0,Accept
Paper3030,5.75,Reject
Paper3032,4.933333333333334,Accept
Paper3033,3.875,Reject
Paper3034,4.769230769230769,Reject
Paper3035,5.333333333333333,Reject
Paper3038,4.538461538461538,Accept
Paper3039,5.0,Reject
Paper3041,5.466666666666667,Reject
Paper3042,5.75,Accept
Paper3043,7.0,Accept
Paper3044,3.0,Reject
Paper3045,3.4,Reject
Paper3046,5.0,Reject
Paper3048,4.4,Reject
Paper305,5.357142857142857,Reject
Paper3050,5.6,Accept
Paper3051,5.545454545454546,Reject
Paper3053,5.928571428571429,Reject
Paper3055,5.357142857142857,Accept
Paper3056,6.8,Accept
Paper3057,4.6875,Reject
Paper3059,5.0,Reject
Paper3060,5.363636363636363,Reject
Paper3061,3.4615384615384617,Reject
Paper3062,4.823529411764706,Reject
Paper3063,3.8666666666666667,Reject
Paper3064,5.916666666666667,Accept
Paper3065,6.3076923076923075,Reject
Paper3066,6.636363636363637,Accept
Paper3067,5.0,Reject
Paper3068,5.923076923076923,Accept
Paper3069,4.0,Reject
Paper307,6.5,Accept
Paper3070,5.714285714285714,Accept
Paper3071,3.0,Reject
Paper3073,4.647058823529412,Reject
Paper3074,4.25,Reject
Paper3075,6.0,Accept
Paper3076,5.222222222222222,Reject
Paper3079,2.75,Reject
Paper3080,6.0,Accept
Paper3081,5.625,Reject
Paper3082,4.636363636363637,Reject
Paper3085,6.095238095238095,Accept
Paper3086,7.333333333333333,Accept
Paper3087,3.6666666666666665,Reject
Paper3088,3.0,Reject
Paper309,5.857142857142857,Reject
Paper3091,4.428571428571429,Reject
Paper3093,6.0,Accept
Paper3094,6.777777777777778,Accept
Paper3095,4.071428571428571,Reject
Paper3098,5.0,Reject
Paper3099,5.642857142857143,Accept
Paper3100,5.538461538461538,Reject
Paper3101,6.6,Accept
Paper3102,7.166666666666667,Accept
Paper3106,4.153846153846154,Reject
Paper3109,6.5,Accept
Paper311,6.4,Accept
Paper3111,6.0,Accept
Paper3112,5.466666666666667,Reject
Paper3113,4.733333333333333,Reject
Paper3114,8.0,Accept
Paper3116,6.25,Accept
Paper3117,4.2,Reject
Paper3120,7.428571428571429,Accept
Paper3121,8.0,Accept
Paper3122,6.125,Accept
Paper3123,8.166666666666666,Accept
Paper3124,7.2,Accept
Paper3125,6.0,Reject
Paper3126,5.0,Reject
Paper3127,7.333333333333333,Accept
Paper3128,4.545454545454546,Reject
Paper3129,3.0,Reject
Paper313,3.8,Reject
Paper3130,6.6,Accept
Paper3131,6.363636363636363,Accept
Paper3132,5.166666666666667,Reject
Paper3133,3.0,Reject
Paper3134,4.538461538461538,Reject
Paper3135,5.222222222222222,Reject
Paper3138,4.214285714285714,Reject
Paper3140,4.5625,Reject
Paper3141,4.6,Reject
Paper3144,5.0,Reject
Paper3145,7.0,Accept
Paper3146,6.0,Accept
Paper3147,5.615384615384615,Accept
Paper3149,8.0,Accept
Paper315,5.8,Accept
Paper3150,4.733333333333333,Reject
Paper3151,6.25,Accept
Paper3152,4.0,Reject
Paper3153,5.5,Reject
Paper3155,7.444444444444445,Accept
Paper3156,6.473684210526316,Accept
Paper3158,6.076923076923077,Reject
Paper3159,5.066666666666666,Reject
Paper316,4.933333333333334,Reject
Paper3160,6.230769230769231,Accept
Paper3161,6.647058823529412,Accept
Paper3163,6.818181818181818,Accept
Paper3164,7.384615384615385,Accept
Paper3166,7.411764705882353,Accept
Paper317,6.933333333333334,Accept
Paper3171,5.142857142857143,Reject
Paper3172,4.153846153846154,Reject
Paper3173,3.3076923076923075,Reject
Paper3175,3.5,Reject
Paper3176,3.4705882352941178,Reject
Paper3177,4.866666666666666,Reject
Paper3178,4.615384615384615,Reject
Paper3179,5.3,Reject
Paper318,7.6,Accept
Paper3180,5.1,Reject
Paper3181,4.4,Reject
Paper3183,3.727272727272727,Reject
Paper3184,5.076923076923077,Reject
Paper3185,5.043478260869565,Reject
Paper3187,6.625,Accept
Paper3188,5.0,Reject
Paper3189,6.5,Accept
Paper3190,3.0,Reject
Paper3191,3.0,Reject
Paper3192,5.8,Reject
Paper3193,7.0,Accept
Paper3194,6.2,Accept
Paper3195,6.142857142857143,Reject
Paper3197,6.909090909090909,Accept
Paper3198,4.4,Reject
Paper3199,6.461538461538462,Accept
Paper320,7.368421052631579,Accept
Paper3200,5.181818181818182,Accept
Paper3201,7.5,Accept
Paper3202,7.7,Accept
Paper3204,7.454545454545454,Accept
Paper3205,5.928571428571429,Accept
Paper3206,5.076923076923077,Reject
Paper3207,6.25,Accept
Paper321,7.6,Accept
Paper3210,5.142857142857143,Reject
Paper3213,5.714285714285714,Accept
Paper3215,5.636363636363637,Accept
Paper3216,3.6,Reject
Paper3217,4.666666666666667,Reject
Paper3218,6.090909090909091,Accept
Paper3219,4.647058823529412,Reject
Paper322,6.7272727272727275,Accept
Paper3220,1.9333333333333333,Reject
Paper3222,5.0,Reject
Paper3223,6.25,Accept
Paper3224,5.181818181818182,Reject
Paper3225,4.5,Reject
Paper3227,5.533333333333333,Reject
Paper3228,6.933333333333334,Accept
Paper3229,6.666666666666667,Accept
Paper323,3.6666666666666665,Reject
Paper3230,5.5625,Accept
Paper3233,3.5454545454545454,Reject
Paper3236,6.0,Reject
Paper3237,8.0,Accept
Paper3238,4.333333333333333,Reject
Paper324,5.866666666666666,Reject
Paper3241,5.666666666666667,Reject
Paper3242,6.785714285714286,Accept
Paper3244,9.2,Accept
Paper3245,6.090909090909091,Accept
Paper3247,5.2727272727272725,Reject
Paper3250,8.0,Accept
Paper3251,3.533333333333333,Reject
Paper3252,7.533333333333333,Accept
Paper3253,6.818181818181818,Accept
Paper3254,6.0,Accept
Paper3255,4.6,Reject
Paper3256,4.25,Reject
Paper3258,7.333333333333333,Accept
Paper3259,6.666666666666667,Accept
Paper326,5.4375,Reject
Paper3263,6.357142857142857,Accept
Paper3264,6.25,Accept
Paper3265,5.5,Accept
Paper3266,6.0,Accept
Paper3267,3.1666666666666665,Reject
Paper3268,5.818181818181818,Reject
Paper3269,8.0,Accept
Paper3270,4.333333333333333,Reject
Paper3272,3.6666666666666665,Reject
Paper3273,8.666666666666666,Accept
Paper3275,7.375,Accept
Paper3276,3.0,Reject
Paper3277,5.909090909090909,Accept
Paper3278,4.090909090909091,Reject
Paper3279,3.909090909090909,Reject
Paper328,3.0,Reject
Paper3280,5.166666666666667,Reject
Paper3283,6.428571428571429,Accept
Paper3284,7.529411764705882,Accept
Paper3285,7.333333333333333,Accept
Paper3286,4.333333333333333,Reject
Paper3287,4.4,Reject
Paper3288,4.8,Reject
Paper3289,5.25,Reject
Paper3290,7.6,Accept
Paper3294,5.769230769230769,Accept
Paper3295,5.5,Reject
Paper3297,6.2,Reject
Paper3299,5.4,Reject
Paper33,6.769230769230769,Accept
Paper3300,5.333333333333333,Accept
Paper3301,4.125,Reject
Paper3302,7.125,Accept
Paper3303,4.0,Reject
Paper3304,7.333333333333333,Accept
Paper3305,4.333333333333333,Reject
Paper331,4.75,Reject
Paper3312,5.235294117647059,Accept
Paper3314,6.0,Accept
Paper3316,4.25,Reject
Paper3317,4.2,Reject
Paper3318,6.533333333333333,Accept
Paper3319,5.866666666666666,Reject
Paper3320,8.0,Accept
Paper3321,6.571428571428571,Accept
Paper3322,5.857142857142857,Reject
Paper3323,5.2727272727272725,Reject
Paper3325,6.4,Accept
Paper3326,5.857142857142857,Accept
Paper3327,3.4444444444444446,Reject
Paper3328,3.3333333333333335,Reject
Paper333,5.277777777777778,Reject
Paper3330,7.142857142857143,Accept
Paper3331,5.75,Accept
Paper3332,4.642857142857143,Reject
Paper3333,5.733333333333333,Accept
Paper3334,6.875,Accept
Paper3338,5.75,Accept
Paper3339,6.516129032258065,Accept
Paper3340,3.875,Reject
Paper3342,7.454545454545454,Accept
Paper3345,7.6,Accept
Paper3347,2.375,Reject
Paper3348,7.538461538461538,Accept
Paper3350,4.285714285714286,Reject
Paper3351,3.7058823529411766,Reject
Paper3353,3.0,Reject
Paper3355,6.0,Reject
Paper3356,5.363636363636363,Reject
Paper3357,3.6666666666666665,Reject
Paper3358,5.333333333333333,Reject
Paper3359,4.363636363636363,Reject
Paper336,5.1875,Reject
Paper3360,5.461538461538462,Reject
Paper3361,5.0,Reject
Paper3362,3.8333333333333335,Reject
Paper3363,5.8,Reject
Paper3364,6.5,Accept
Paper3366,3.0,Reject
Paper3367,4.823529411764706,Reject
Paper3368,6.0,Accept
Paper337,6.461538461538462,Accept
Paper3370,6.7272727272727275,Accept
Paper3372,3.5555555555555554,Reject
Paper3373,2.4285714285714284,Reject
Paper3375,5.666666666666667,Reject
Paper3376,4.777777777777778,Reject
Paper3379,4.769230769230769,Reject
Paper338,5.363636363636363,Reject
Paper3380,5.076923076923077,Reject
Paper3381,4.5,Reject
Paper3382,4.466666666666667,Reject
Paper3383,5.571428571428571,Reject
Paper3384,4.5,Reject
Paper3386,8.0,Accept
Paper3387,3.4,Reject
Paper3388,7.333333333333333,Accept
Paper3389,5.571428571428571,Accept
Paper3390,5.266666666666667,Reject
Paper3391,6.285714285714286,Reject
Paper3392,6.0,Accept
Paper3396,5.705882352941177,Accept
Paper3397,4.866666666666666,Accept
Paper3399,4.142857142857143,Reject
Paper340,5.818181818181818,Accept
Paper3400,3.933333333333333,Reject
Paper3403,6.153846153846154,Accept
Paper3405,5.2,Reject
Paper3406,4.176470588235294,Reject
Paper3407,5.5,Reject
Paper3409,5.785714285714286,Accept
Paper341,5.5625,Reject
Paper3410,5.6923076923076925,Reject
Paper3411,4.473684210526316,Reject
Paper3412,7.2,Accept
Paper3414,6.533333333333333,Accept
Paper3415,4.571428571428571,Reject
Paper3416,5.333333333333333,Reject
Paper3417,5.533333333333333,Reject
Paper3419,7.4,Accept
Paper3420,6.5,Accept
Paper3422,6.533333333333333,Accept
Paper3423,3.6666666666666665,Reject
Paper3426,6.75,Accept
Paper3430,4.642857142857143,Reject
Paper3432,3.0,Reject
Paper3433,4.666666666666667,Reject
Paper3435,3.933333333333333,Reject
Paper3436,7.75,Accept
Paper3438,5.4,Reject
Paper3439,6.142857142857143,Accept
Paper3440,4.9411764705882355,Reject
Paper3441,5.153846153846154,Reject
Paper3442,5.6,Reject
Paper3443,6.0,Accept
Paper3444,6.0,Accept
Paper3445,6.0,Reject
Paper3448,5.1,Reject
Paper3449,7.384615384615385,Accept
Paper345,5.0,Reject
Paper3450,5.533333333333333,Reject
Paper3451,1.0,Reject
