paper,weightedAverage,decision
Paper442,4.454545454545454,Reject
Paper443,7.538461538461538,Accept
Paper444,6.666666666666667,Accept
Paper445,4.0,Reject
Paper446,6.7272727272727275,Accept
Paper447,5.7,Accept
Paper448,4.142857142857143,Reject
Paper449,4.5,Reject
Paper45,3.3333333333333335,Reject
Paper450,5.25,Reject
Paper451,5.666666666666667,Accept
Paper452,6.6,Accept
Paper453,6.083333333333333,Accept
Paper454,3.727272727272727,Reject
Paper455,5.666666666666667,Accept
Paper456,6.384615384615385,Accept
Paper457,5.2727272727272725,Reject
Paper458,7.4,Accept
Paper459,5.7,Reject
Paper46,4.636363636363637,Reject
Paper460,6.090909090909091,Reject
Paper461,6.7,Accept
Paper463,4.2727272727272725,Reject
Paper464,3.909090909090909,Reject
Paper465,6.0,Accept
Paper466,4.0,Reject
Paper467,5.666666666666667,Reject
Paper468,6.7,Accept
Paper469,5.636363636363637,Reject
Paper47,2.5454545454545454,Reject
Paper470,4.0,Reject
Paper471,3.0833333333333335,Reject
Paper472,5.7,Reject
Paper473,5.7,Reject
Paper474,7.0,Accept
Paper475,7.666666666666667,Accept
Paper476,3.6363636363636362,Reject
Paper477,4.0,Reject
Paper478,3.5833333333333335,Reject
Paper479,6.444444444444445,Accept
Paper48,3.3333333333333335,Reject
Paper480,7.0,Accept
Paper481,5.714285714285714,Reject
Paper482,4.909090909090909,Reject
Paper483,5.444444444444445,Reject
Paper484,6.555555555555555,Accept
Paper486,6.636363636363637,Accept
Paper487,3.357142857142857,Reject
Paper488,3.8461538461538463,Reject
Paper489,8.5,Accept
Paper49,2.5833333333333335,Reject
Paper490,6.666666666666667,Accept
Paper491,5.6,Reject
Paper492,4.909090909090909,Reject
Paper493,6.777777777777778,Accept
Paper495,4.384615384615385,Reject
Paper496,4.714285714285714,Reject
Paper497,4.571428571428571,Reject
Paper498,6.636363636363637,Accept
Paper50,4.833333333333333,Reject
Paper500,5.666666666666667,Reject
Paper501,7.0,Accept
Paper502,5.363636363636363,Reject
Paper503,4.0,Reject
Paper504,6.384615384615385,Reject
Paper505,5.25,Reject
Paper506,5.230769230769231,Reject
Paper507,7.666666666666667,Accept
Paper508,7.428571428571429,Accept
Paper509,7.25,Accept
Paper51,6.5,Accept
Paper510,7.0,Accept
Paper511,4.076923076923077,Reject
Paper512,8.0,Accept
Paper513,7.0,Accept
Paper514,6.384615384615385,Accept
Paper515,3.272727272727273,Reject
Paper517,3.9,Reject
Paper518,5.0,Reject
Paper519,5.583333333333333,Reject
Paper52,4.363636363636363,Reject
Paper520,4.285714285714286,Reject
Paper521,5.0,Reject
Paper522,6.3,Accept
Paper523,4.642857142857143,Reject
Paper524,6.4,Accept
Paper525,6.153846153846154,Reject
Paper526,4.076923076923077,Reject
Paper527,5.0,Reject
Paper528,4.0,Reject
Paper529,5.714285714285714,Reject
Paper53,4.846153846153846,Reject
Paper530,3.3076923076923075,Reject
Paper531,6.083333333333333,Reject
Paper532,5.181818181818182,Reject
Paper533,6.636363636363637,Accept
Paper535,6.230769230769231,Accept
Paper536,6.75,Accept
Paper538,5.8,Accept
Paper54,5.666666666666667,Reject
Paper540,4.666666666666667,Reject
Paper541,6.428571428571429,Accept
Paper542,6.0,Accept
Paper543,4.818181818181818,Reject
Paper544,6.333333333333333,Accept
Paper545,7.5,Accept
Paper546,3.076923076923077,Reject
Paper547,4.2,Reject
Paper548,4.0,Reject
Paper549,4.636363636363637,Reject
Paper55,4.818181818181818,Reject
Paper550,4.2727272727272725,Reject
Paper553,5.9,Accept
Paper554,4.615384615384615,Reject
Paper556,6.625,Accept
Paper557,6.615384615384615,Accept
Paper559,3.909090909090909,Reject
Paper560,4.9,Reject
Paper561,7.0,Accept
Paper562,7.2,Accept
Paper563,8.090909090909092,Accept
Paper564,4.636363636363637,Reject
Paper565,6.833333333333333,Accept
Paper566,7.666666666666667,Accept
Paper567,3.8333333333333335,Reject
Paper568,6.0,Reject
Paper569,5.625,Reject
Paper57,7.0,Accept
Paper570,5.0,Reject
Paper571,4.214285714285714,Reject
Paper572,4.7272727272727275,Reject
Paper573,6.363636363636363,Accept
Paper574,8.090909090909092,Accept
Paper575,5.066666666666666,Reject
Paper576,4.777777777777778,Reject
Paper578,6.3,Accept
Paper579,5.333333333333333,Reject
Paper58,4.0,Reject
Paper580,5.4,Accept
Paper581,6.333333333333333,Accept
Paper582,7.222222222222222,Accept
Paper583,5.2727272727272725,Reject
Paper584,5.6923076923076925,Accept
Paper585,4.545454545454546,Reject
Paper586,4.777777777777778,Reject
Paper587,7.0,Accept
Paper588,6.5,Accept
Paper589,3.6363636363636362,Reject
Paper59,4.666666666666667,Reject
Paper590,3.8,Reject
Paper591,5.636363636363637,Accept
Paper592,4.333333333333333,Reject
Paper593,5.333333333333333,Reject
Paper594,5.230769230769231,Reject
Paper595,6.636363636363637,Accept
Paper596,4.2727272727272725,Reject
Paper597,4.333333333333333,Reject
Paper598,6.230769230769231,Reject
Paper599,6.111111111111111,Accept
Paper6,5.714285714285714,Reject
Paper60,5.2,Reject
Paper601,5.75,Accept
Paper602,4.181818181818182,Reject
Paper603,6.363636363636363,Accept
Paper604,5.666666666666667,Reject
Paper606,4.8,Reject
Paper607,6.923076923076923,Accept
Paper608,4.833333333333333,Reject
Paper609,6.083333333333333,Accept
Paper61,6.0,Reject
Paper610,6.6,Accept
Paper611,5.714285714285714,Accept
Paper612,6.461538461538462,Accept
Paper613,4.636363636363637,Reject
Paper614,4.928571428571429,Reject
Paper616,5.916666666666667,Accept
Paper617,7.153846153846154,Accept
Paper618,4.333333333333333,Reject
Paper619,5.416666666666667,Reject
Paper62,5.0,Reject
Paper620,6.642857142857143,Accept
Paper621,6.2727272727272725,Accept
Paper622,4.666666666666667,Reject
Paper624,4.333333333333333,Reject
Paper625,7.0,Accept
Paper626,5.846153846153846,Accept
Paper627,6.666666666666667,Accept
Paper628,3.272727272727273,Reject
Paper629,4.909090909090909,Reject
Paper63,4.5,Reject
Paper630,4.090909090909091,Reject
Paper632,8.0,Accept
Paper634,4.0,Reject
Paper635,6.0,Reject
Paper636,5.846153846153846,Reject
Paper638,7.166666666666667,Accept
Paper639,7.0,Accept
Paper640,5.666666666666667,Reject
Paper641,4.666666666666667,Reject
Paper642,5.076923076923077,Accept
Paper643,6.363636363636363,Accept
Paper644,7.0,Accept
Paper645,7.0,Accept
Paper646,4.25,Reject
Paper647,6.666666666666667,Accept
Paper648,6.666666666666667,Accept
Paper649,6.222222222222222,Accept
Paper65,6.0,Reject
Paper650,5.4,Reject
Paper651,7.090909090909091,Accept
Paper652,7.142857142857143,Accept
Paper653,2.8,Reject
Paper654,7.545454545454546,Accept
Paper655,4.8,Accept
Paper656,5.666666666666667,Reject
Paper657,4.285714285714286,Reject
Paper658,6.285714285714286,Accept
Paper659,3.5833333333333335,Reject
Paper66,3.769230769230769,Reject
Paper660,5.636363636363637,Reject
Paper661,5.0,Reject
Paper662,4.333333333333333,Reject
Paper663,6.333333333333333,Accept
Paper664,5.666666666666667,Reject
Paper665,6.666666666666667,Accept
Paper666,5.6,Reject
Paper667,5.142857142857143,Reject
Paper668,5.25,Reject
Paper669,7.076923076923077,Accept
Paper67,6.454545454545454,Accept
Paper670,6.333333333333333,Accept
Paper671,5.2,Reject
Paper672,7.0,Accept
Paper673,5.333333333333333,Reject
Paper674,6.333333333333333,Reject
Paper675,5.0,Reject
Paper676,5.0,Reject
Paper677,4.846153846153846,Reject
Paper678,5.0,Reject
Paper68,5.636363636363637,Reject
Paper680,5.0,Reject
Paper681,4.2727272727272725,Reject
Paper682,5.583333333333333,Reject
Paper684,5.2727272727272725,Reject
Paper685,4.8,Reject
Paper686,5.888888888888889,Reject
Paper687,4.0,Reject
Paper688,5.0,Reject
Paper689,6.714285714285714,Accept
Paper69,6.090909090909091,Reject
Paper690,7.0,Accept
Paper691,6.333333333333333,Accept
Paper692,5.6923076923076925,Reject
Paper693,6.7272727272727275,Accept
Paper694,5.75,Reject
Paper695,5.3076923076923075,Reject
Paper696,4.2727272727272725,Reject
Paper697,6.923076923076923,Accept
Paper698,6.857142857142857,Accept
Paper699,3.5384615384615383,Reject
Paper70,6.2727272727272725,Accept
Paper700,5.25,Reject
Paper701,4.076923076923077,Reject
Paper702,5.545454545454546,Reject
Paper703,6.636363636363637,Accept
Paper704,4.333333333333333,Reject
Paper705,5.3076923076923075,Reject
Paper706,5.384615384615385,Reject
Paper707,3.0,Reject
Paper709,7.5,Accept
Paper71,5.0,Reject
Paper710,4.0,Reject
Paper711,5.076923076923077,Reject
Paper713,3.5833333333333335,Reject
Paper714,5.666666666666667,Reject
Paper715,7.0,Accept
Paper716,6.3076923076923075,Accept
Paper717,5.333333333333333,Reject
Paper719,6.076923076923077,Reject
Paper72,6.0,Accept
Paper720,6.214285714285714,Accept
Paper721,4.7272727272727275,Reject
Paper722,5.333333333333333,Reject
Paper723,4.166666666666667,Reject
Paper724,6.636363636363637,Reject
Paper725,3.0,Reject
Paper726,4.0,Reject
Paper727,3.6,Reject
Paper728,5.714285714285714,Reject
Paper729,6.294117647058823,Accept
Paper73,8.0,Accept
Paper730,6.8,Accept
Paper731,7.2,Accept
Paper732,6.416666666666667,Accept
Paper733,3.909090909090909,Reject
Paper734,8.0,Accept
Paper735,4.333333333333333,Reject
Paper737,5.0,Reject
Paper738,5.285714285714286,Reject
Paper739,5.8,Reject
Paper74,5.0,Reject
Paper740,4.3076923076923075,Reject
Paper742,3.9,Reject
Paper743,6.444444444444445,Accept
Paper744,4.333333333333333,Reject
Paper745,3.0,Reject
Paper746,6.785714285714286,Accept
Paper747,6.7272727272727275,Accept
Paper748,6.5625,Accept
Paper749,4.3076923076923075,Reject
Paper75,4.333333333333333,Reject
Paper750,7.0,Accept
Paper751,5.3076923076923075,Reject
Paper752,7.363636363636363,Accept
Paper754,6.0,Accept
Paper755,6.454545454545454,Accept
Paper756,4.571428571428571,Reject
Paper757,5.153846153846154,Reject
Paper758,3.642857142857143,Reject
Paper759,6.0,Reject
Paper76,7.2,Accept
Paper760,6.0,Accept
Paper761,4.928571428571429,Reject
Paper762,4.6923076923076925,Reject
Paper763,6.583333333333333,Accept
Paper765,7.444444444444445,Accept
Paper766,6.857142857142857,Accept
Paper767,6.363636363636363,Accept
Paper768,6.666666666666667,Accept
Paper769,6.818181818181818,Reject
Paper77,5.333333333333333,Accept
Paper770,5.545454545454546,Reject
Paper771,2.5833333333333335,Reject
Paper773,5.333333333333333,Reject
Paper776,6.666666666666667,Accept
Paper778,6.4,Accept
Paper779,4.833333333333333,Reject
Paper78,5.333333333333333,Reject
Paper780,8.909090909090908,Accept
Paper781,5.2727272727272725,Reject
Paper782,5.333333333333333,Reject
Paper783,6.0,Reject
Paper784,6.777777777777778,Accept
Paper785,4.1875,Reject
Paper786,4.8,Reject
Paper787,4.230769230769231,Reject
Paper788,4.916666666666667,Reject
Paper789,5.0,Reject
Paper79,5.0,Reject
Paper790,4.0,Reject
Paper791,3.230769230769231,Reject
Paper792,6.3,Accept
Paper793,7.0,Accept
Paper794,4.571428571428571,Reject
Paper795,7.1,Accept
Paper796,5.636363636363637,Accept
Paper797,6.363636363636363,Reject
Paper798,5.75,Accept
Paper799,5.923076923076923,Reject
Paper8,5.0,Reject
Paper80,4.7272727272727275,Reject
Paper800,6.615384615384615,Accept
Paper801,7.2,Accept
Paper802,3.6666666666666665,Reject
Paper803,4.333333333333333,Reject
Paper804,5.636363636363637,Reject
Paper805,6.909090909090909,Accept
Paper806,5.454545454545454,Reject
Paper807,7.3076923076923075,Accept
Paper808,5.2727272727272725,Reject
Paper809,5.153846153846154,Reject
Paper810,7.333333333333333,Accept
Paper811,6.0,Accept
Paper812,5.909090909090909,Reject
Paper813,5.166666666666667,Reject
Paper814,6.7272727272727275,Accept
Paper815,3.9166666666666665,Reject
Paper817,6.7,Accept
Paper818,5.0,Reject
Paper819,2.357142857142857,Reject
Paper82,5.7272727272727275,Accept
Paper820,5.2727272727272725,Reject
Paper821,6.7,Accept
Paper822,5.25,Reject
Paper824,6.333333333333333,Reject
Paper825,4.444444444444445,Reject
Paper826,5.090909090909091,Reject
Paper827,4.333333333333333,Reject
Paper828,6.230769230769231,Accept
Paper829,5.666666666666667,Accept
Paper83,5.0,Reject
Paper830,4.555555555555555,Reject
Paper831,5.0,Reject
Paper832,4.0,Reject
Paper834,4.230769230769231,Reject
Paper835,7.333333333333333,Accept
Paper836,6.6923076923076925,Accept
Paper837,4.615384615384615,Reject
Paper838,4.230769230769231,Reject
Paper839,4.3076923076923075,Reject
Paper84,5.090909090909091,Reject
Paper840,5.0,Reject
Paper841,6.0,Reject
Paper842,5.416666666666667,Reject
Paper843,4.333333333333333,Accept
Paper844,3.5833333333333335,Reject
Paper845,7.0,Accept
Paper847,4.636363636363637,Reject
Paper848,5.6,Reject
Paper849,3.0,Reject
Paper85,5.769230769230769,Reject
Paper850,6.666666666666667,Accept
Paper851,6.0,Reject
Paper852,5.1,Reject
Paper853,4.0,Reject
Paper854,5.230769230769231,Reject
Paper855,6.083333333333333,Accept
Paper856,6.6923076923076925,Accept
Paper857,5.363636363636363,Reject
Paper858,6.076923076923077,Accept
Paper859,2.6666666666666665,Reject
Paper86,4.0,Reject
Paper860,3.5454545454545454,Reject
Paper861,6.333333333333333,Accept
Paper862,7.0,Accept
Paper863,7.1,Accept
Paper864,3.8,Reject
Paper865,4.1,Reject
Paper867,4.636363636363637,Reject
Paper869,3.0,Reject
Paper87,6.333333333333333,Accept
Paper870,4.363636363636363,Reject
Paper871,6.666666666666667,Accept
Paper872,7.555555555555555,Accept
Paper873,5.416666666666667,Reject
Paper874,8.076923076923077,Accept
Paper875,4.0,Reject
Paper876,5.090909090909091,Reject
Paper877,6.384615384615385,Accept
Paper878,3.6923076923076925,Reject
Paper880,6.666666666666667,Accept
Paper881,5.384615384615385,Reject
Paper882,7.333333333333333,Accept
Paper884,5.933333333333334,Reject
Paper885,4.545454545454546,Reject
Paper886,6.0,Accept
Paper887,3.4166666666666665,Reject
Paper888,6.0,Accept
Paper889,1.9565217391304348,Reject
Paper89,4.769230769230769,Reject
Paper890,6.0,Accept
Paper891,3.8461538461538463,Reject
Paper893,6.846153846153846,Reject
Paper894,5.2727272727272725,Reject
Paper895,7.714285714285714,Accept
Paper896,5.818181818181818,Reject
Paper897,5.666666666666667,Reject
Paper898,4.833333333333333,Reject
Paper899,6.0,Accept
Paper9,5.555555555555555,Reject
Paper90,6.3,Reject
Paper900,4.583333333333333,Reject
Paper901,4.615384615384615,Reject
Paper902,3.6666666666666665,Reject
Paper903,4.75,Reject
Paper904,3.923076923076923,Reject
Paper905,6.076923076923077,Reject
Paper906,4.583333333333333,Reject
Paper907,5.0,Reject
Paper908,2.9166666666666665,Reject
Paper91,4.285714285714286,Reject
Paper910,6.8,Accept
Paper911,6.1,Accept
Paper912,4.166666666666667,Reject
Paper913,6.0,Accept
Paper914,4.615384615384615,Reject
Paper915,6.454545454545454,Accept
Paper916,5.583333333333333,Reject
Paper917,8.0,Accept
Paper918,4.833333333333333,Reject
Paper919,5.230769230769231,Reject
Paper92,5.25,Reject
Paper921,5.0,Reject
Paper922,5.533333333333333,Reject
Paper923,3.6923076923076925,Reject
Paper924,7.166666666666667,Accept
Paper925,5.916666666666667,Accept
Paper926,4.461538461538462,Reject
Paper929,7.4,Accept
Paper93,5.0,Reject
Paper930,6.714285714285714,Accept
Paper931,7.076923076923077,Accept
Paper932,6.2,Reject
Paper934,4.7,Reject
Paper935,6.3,Accept
Paper936,4.666666666666667,Reject
Paper937,5.666666666666667,Reject
Paper938,7.2727272727272725,Accept
Paper939,6.0,Accept
Paper94,4.076923076923077,Reject
Paper941,4.333333333333333,Reject
Paper942,7.0,Accept
Paper943,4.333333333333333,Reject
Paper944,4.3076923076923075,Reject
Paper945,3.9166666666666665,Reject
Paper947,6.7272727272727275,Reject
Paper948,6.3076923076923075,Accept
Paper949,4.923076923076923,Reject
Paper95,5.090909090909091,Reject
Paper950,7.588235294117647,Accept
Paper951,5.666666666666667,Reject
Paper952,5.0,Reject
Paper953,2.7777777777777777,Reject
Paper954,7.0,Accept
Paper955,3.5,Reject
Paper956,5.6,Reject
Paper957,4.666666666666667,Reject
Paper958,5.4,Reject
Paper959,7.125,Accept
Paper96,6.6,Reject
Paper960,6.357142857142857,Accept
Paper961,7.0,Accept
Paper963,6.7272727272727275,Accept
Paper964,4.0,Reject
Paper966,6.666666666666667,Accept
Paper967,6.0,Reject
Paper97,4.25,Reject
Paper970,6.333333333333333,Accept
Paper971,4.7272727272727275,Reject
Paper972,5.4,Reject
Paper973,7.0,Accept
Paper974,5.6,Reject
Paper975,4.615384615384615,Reject
Paper976,5.75,Accept
Paper977,6.0,Accept
Paper978,5.545454545454546,Accept
Paper98,6.0,Accept
Paper980,6.0,Accept
Paper981,6.384615384615385,Reject
Paper982,4.888888888888889,Reject
Paper983,6.0,Reject
Paper984,5.166666666666667,Reject
Paper985,4.583333333333333,Reject
Paper986,5.285714285714286,Reject
Paper987,4.9,Reject
Paper988,4.666666666666667,Reject
Paper989,5.666666666666667,Accept
Paper99,6.333333333333333,Accept
Paper990,5.4,Reject
Paper991,5.333333333333333,Reject
Paper992,4.384615384615385,Reject
Paper993,6.222222222222222,Reject
Paper994,6.363636363636363,Accept
Paper995,5.4,Accept
Paper996,7.357142857142857,Accept
Paper997,6.571428571428571,Accept
Paper998,6.454545454545454,Accept
Paper999,7.0,Accept
