paper,weightedAverage,decision
Paper2022,6.0,Reject
Paper2023,3.4705882352941178,Reject
Paper2024,5.411764705882353,Reject
Paper2026,6.733333333333333,Accept
Paper2027,5.0,Reject
Paper2028,4.733333333333333,Reject
Paper203,6.190476190476191,Accept
Paper2033,4.933333333333334,Reject
Paper2034,4.416666666666667,Reject
Paper2039,6.266666666666667,Accept
Paper2042,7.333333333333333,Accept
Paper2043,5.333333333333333,Reject
Paper2044,4.533333333333333,Reject
Paper2045,4.5625,Reject
Paper2046,6.333333333333333,Accept
Paper2049,6.266666666666667,Accept
Paper205,6.857142857142857,Accept
Paper2050,5.588235294117647,Reject
Paper2051,5.733333333333333,Reject
Paper2052,6.636363636363637,Accept
Paper2053,3.9411764705882355,Reject
Paper2054,5.5,Reject
Paper2055,5.5,Reject
Paper2058,5.7368421052631575,Accept
Paper2059,6.0,Reject
Paper206,5.0625,Reject
Paper2060,4.0,Reject
Paper2062,5.5,Reject
Paper2063,6.529411764705882,Accept
Paper2064,4.375,Reject
Paper2065,7.181818181818182,Accept
Paper2067,4.642857142857143,Reject
Paper2069,6.4,Accept
Paper207,5.6923076923076925,Reject
Paper2070,4.5625,Reject
Paper2071,5.769230769230769,Reject
Paper2072,3.8823529411764706,Reject
Paper2073,5.470588235294118,Reject
Paper2074,5.222222222222222,Reject
Paper2075,3.5,Reject
Paper2076,7.5,Accept
Paper2077,5.25,Reject
Paper2078,6.076923076923077,Accept
Paper2079,4.266666666666667,Reject
Paper208,5.25,Reject
Paper2081,4.722222222222222,Reject
Paper2083,7.0,Accept
Paper2084,5.666666666666667,Reject
Paper2085,5.25,Reject
Paper2086,4.529411764705882,Reject
Paper2087,4.714285714285714,Reject
Paper2088,5.6,Reject
Paper2089,6.166666666666667,Reject
Paper209,6.3076923076923075,Accept
Paper2090,4.647058823529412,Reject
Paper2091,5.25,Reject
Paper2092,5.533333333333333,Reject
Paper2093,5.454545454545454,Reject
Paper2094,4.6875,Reject
Paper2096,4.875,Reject
Paper2097,5.0,Reject
Paper2099,6.75,Accept
Paper21,6.153846153846154,Reject
Paper2100,6.25,Accept
Paper2101,4.333333333333333,Reject
Paper2102,4.888888888888889,Reject
Paper2103,6.714285714285714,Accept
Paper2105,6.0,Accept
Paper2107,4.714285714285714,Reject
Paper2108,4.117647058823529,Reject
Paper2109,5.5625,Reject
Paper2110,6.7,Accept
Paper2111,7.266666666666667,Accept
Paper2112,6.666666666666667,Accept
Paper2114,7.666666666666667,Accept
Paper2115,4.5625,Reject
Paper2116,5.454545454545454,Reject
Paper2117,5.0,Reject
Paper2118,5.214285714285714,Reject
Paper2119,5.909090909090909,Reject
Paper212,5.2727272727272725,Reject
Paper2122,6.9375,Accept
Paper2123,4.571428571428571,Reject
Paper2124,6.666666666666667,Reject
Paper2125,6.0,Reject
Paper2126,6.153846153846154,Accept
Paper2128,5.823529411764706,Accept
Paper2130,5.866666666666666,Reject
Paper2131,4.923076923076923,Reject
Paper2132,7.333333333333333,Accept
Paper2134,6.083333333333333,Reject
Paper2135,6.928571428571429,Accept
Paper2137,4.947368421052632,Reject
Paper2138,4.666666666666667,Reject
Paper2139,5.3125,Reject
Paper214,6.666666666666667,Accept
Paper2140,7.333333333333333,Accept
Paper2141,6.416666666666667,Accept
Paper2142,5.5,Reject
Paper2143,6.615384615384615,Accept
Paper2144,4.375,Reject
Paper2145,7.0,Accept
Paper2146,3.7222222222222223,Reject
Paper2147,5.111111111111111,Reject
Paper2148,6.6,Accept
Paper215,5.866666666666666,Accept
Paper2150,5.857142857142857,Reject
Paper2153,4.444444444444445,Reject
Paper2155,6.363636363636363,Accept
Paper2156,6.538461538461538,Accept
Paper2157,6.7272727272727275,Accept
Paper2158,5.461538461538462,Reject
Paper2159,6.083333333333333,Accept
Paper216,6.352941176470588,Accept
Paper2160,4.8,Reject
Paper2161,5.0,Reject
Paper2162,6.928571428571429,Accept
Paper2163,5.5,Reject
Paper2164,4.230769230769231,Reject
Paper2165,5.0,Reject
Paper2166,5.266666666666667,Reject
Paper2167,6.153846153846154,Reject
Paper2168,4.2727272727272725,Reject
Paper217,7.111111111111111,Accept
Paper2172,5.733333333333333,Accept
Paper2173,5.25,Reject
Paper2174,7.0,Accept
Paper2175,6.333333333333333,Accept
Paper2176,7.266666666666667,Accept
Paper2177,5.785714285714286,Accept
Paper2178,4.5,Reject
Paper218,8.285714285714286,Accept
Paper2182,4.75,Reject
Paper2184,5.333333333333333,Reject
Paper2185,6.6,Accept
Paper2186,4.933333333333334,Reject
Paper2189,5.571428571428571,Reject
Paper219,6.0,Reject
Paper2190,5.125,Reject
Paper2191,5.625,Reject
Paper2192,5.833333333333333,Reject
Paper2193,6.928571428571429,Accept
Paper2194,6.833333333333333,Accept
Paper2195,4.764705882352941,Reject
Paper2196,6.066666666666666,Reject
Paper2198,4.588235294117647,Reject
Paper22,3.466666666666667,Reject
Paper220,2.875,Reject
Paper2200,5.923076923076923,Reject
Paper2201,4.583333333333333,Reject
Paper2202,6.066666666666666,Accept
Paper2203,4.363636363636363,Reject
Paper2204,5.0,Reject
Paper2205,5.071428571428571,Reject
Paper2206,4.8,Reject
Paper2207,5.5,Reject
Paper2208,5.466666666666667,Reject
Paper2209,7.266666666666667,Accept
Paper221,5.0,Reject
Paper2210,6.266666666666667,Accept
Paper2212,6.666666666666667,Accept
Paper2213,5.461538461538462,Accept
Paper2214,7.0,Accept
Paper2215,4.6,Reject
Paper2216,6.25,Accept
Paper2218,5.0,Reject
Paper2219,4.857142857142857,Reject
Paper2220,7.0,Accept
Paper2221,5.916666666666667,Reject
Paper2223,4.142857142857143,Reject
Paper2224,6.153846153846154,Accept
Paper2225,6.052631578947368,Accept
Paper2226,5.733333333333333,Reject
Paper2229,6.75,Accept
Paper223,5.75,Accept
Paper2231,6.384615384615385,Accept
Paper2232,4.733333333333333,Reject
Paper2233,4.0,Reject
Paper2234,5.8,Accept
Paper2235,5.1875,Reject
Paper2236,4.933333333333334,Reject
Paper2240,5.0,Reject
Paper2243,5.294117647058823,Reject
Paper2246,7.0625,Accept
Paper2247,5.066666666666666,Reject
Paper2248,6.75,Accept
Paper2249,5.636363636363637,Reject
Paper225,4.470588235294118,Reject
Paper2250,8.066666666666666,Accept
Paper2251,7.0,Accept
Paper2253,6.0,Reject
Paper2254,5.555555555555555,Accept
Paper2255,5.555555555555555,Reject
Paper2256,5.6,Accept
Paper2257,7.0,Accept
Paper2258,6.333333333333333,Reject
Paper2259,5.928571428571429,Accept
Paper226,3.0,Reject
Paper2260,4.25,Reject
Paper2261,7.0,Accept
Paper2262,5.384615384615385,Reject
Paper2263,4.411764705882353,Reject
Paper2264,6.75,Accept
Paper2265,6.285714285714286,Accept
Paper2268,4.916666666666667,Reject
Paper2269,5.933333333333334,Accept
Paper2270,3.7333333333333334,Reject
Paper2271,6.125,Reject
Paper2272,6.230769230769231,Accept
Paper2273,7.0,Accept
Paper2274,4.352941176470588,Reject
Paper2275,6.363636363636363,Accept
Paper2276,6.714285714285714,Accept
Paper2277,5.2,Reject
Paper2278,4.642857142857143,Reject
Paper2279,7.0,Accept
Paper228,5.733333333333333,Reject
Paper2283,5.2727272727272725,Reject
Paper2285,6.809523809523809,Accept
Paper2286,5.090909090909091,Reject
Paper2287,5.375,Reject
Paper2289,4.888888888888889,Reject
Paper2290,4.615384615384615,Reject
Paper2291,5.6875,Reject
Paper2294,4.117647058823529,Reject
Paper2296,5.647058823529412,Reject
Paper2298,7.461538461538462,Accept
Paper2299,5.846153846153846,Reject
Paper230,5.785714285714286,Reject
Paper2300,5.3076923076923075,Reject
Paper2301,6.0,Accept
Paper2302,5.0,Reject
Paper2304,6.4375,Accept
Paper2305,4.0,Reject
Paper2306,5.0,Reject
Paper2308,4.111111111111111,Reject
Paper2309,4.5,Reject
Paper2310,6.823529411764706,Accept
Paper2311,6.0,Accept
Paper2312,5.538461538461538,Reject
Paper2314,4.2,Reject
Paper2315,6.111111111111111,Accept
Paper2316,6.666666666666667,Accept
Paper2317,6.333333333333333,Accept
Paper2320,5.375,Reject
Paper2321,5.0,Reject
Paper2322,6.6,Accept
Paper2323,6.8,Accept
Paper2324,7.0,Accept
Paper2325,4.3076923076923075,Reject
Paper2326,3.75,Reject
Paper2327,4.9,Reject
Paper2328,5.6923076923076925,Reject
Paper2329,4.7368421052631575,Reject
Paper233,6.2,Accept
Paper2330,5.571428571428571,Reject
Paper2331,5.733333333333333,Reject
Paper2332,4.8,Reject
Paper2333,4.076923076923077,Reject
Paper2334,5.666666666666667,Reject
Paper2336,6.25,Accept
Paper2337,5.363636363636363,Reject
Paper2340,5.176470588235294,Accept
Paper2341,6.2,Accept
Paper2342,4.647058823529412,Reject
Paper2345,4.0,Reject
Paper2346,5.6875,Reject
Paper2348,5.111111111111111,Reject
Paper2349,5.5,Reject
Paper2350,6.0,Reject
Paper2351,5.625,Reject
Paper2352,4.318181818181818,Reject
Paper2353,5.5,Reject
Paper2356,4.25,Reject
Paper2357,6.384615384615385,Accept
Paper2358,4.8125,Reject
Paper2359,4.4,Reject
Paper2360,6.333333333333333,Reject
Paper2361,5.5,Reject
Paper2362,6.333333333333333,Accept
Paper2364,6.75,Accept
Paper2365,4.1875,Reject
Paper2366,6.266666666666667,Accept
Paper2367,5.3,Reject
Paper2369,5.9375,Reject
Paper2370,5.2727272727272725,Reject
Paper2371,5.0,Reject
Paper2372,4.538461538461538,Reject
Paper2374,5.153846153846154,Reject
Paper2375,5.7,Reject
Paper2378,6.5,Accept
Paper2379,5.375,Reject
Paper2380,5.866666666666666,Accept
Paper2381,6.0,Accept
Paper2382,4.0,Reject
Paper2383,5.0,Reject
Paper2385,5.0,Reject
Paper2386,4.666666666666667,Reject
Paper2387,6.571428571428571,Accept
Paper2388,6.615384615384615,Accept
Paper2389,5.5,Reject
Paper2391,3.7857142857142856,Reject
Paper2395,3.176470588235294,Reject
Paper2396,6.533333333333333,Accept
Paper2398,6.75,Accept
Paper2399,5.0,Reject
Paper24,4.9,Reject
Paper240,7.5,Accept
Paper2400,4.75,Reject
Paper2401,6.470588235294118,Accept
Paper2402,4.4,Reject
Paper2403,6.25,Accept
Paper2404,5.0,Reject
Paper2405,3.727272727272727,Reject
Paper2406,6.25,Accept
Paper2407,7.5,Accept
Paper2408,7.066666666666666,Accept
Paper2409,4.266666666666667,Reject
Paper241,6.0,Reject
Paper2410,5.0,Reject
Paper2412,3.5,Reject
Paper2413,4.25,Reject
Paper2414,4.5,Reject
Paper2415,5.875,Accept
Paper2417,6.928571428571429,Accept
Paper242,5.571428571428571,Reject
Paper2420,5.538461538461538,Reject
Paper2423,4.117647058823529,Reject
Paper2425,6.4,Accept
Paper2426,5.882352941176471,Accept
Paper2427,3.5,Reject
Paper2428,5.857142857142857,Reject
Paper243,7.076923076923077,Accept
Paper2430,5.0588235294117645,Reject
Paper2431,4.142857142857143,Reject
Paper2432,5.722222222222222,Accept
Paper2433,2.9444444444444446,Reject
Paper2434,7.266666666666667,Accept
Paper2435,5.363636363636363,Reject
Paper2437,6.75,Accept
Paper2438,4.625,Reject
Paper244,5.75,Reject
Paper2440,6.0,Reject
Paper2441,6.0,Reject
Paper2444,4.875,Reject
Paper2447,5.538461538461538,Accept
Paper2449,5.769230769230769,Reject
Paper245,5.933333333333334,Reject
Paper2457,5.222222222222222,Reject
Paper2458,3.526315789473684,Reject
Paper2461,6.5,Accept
Paper2462,4.6923076923076925,Reject
Paper2463,4.428571428571429,Reject
Paper2465,5.615384615384615,Reject
Paper2468,4.777777777777778,Accept
Paper2469,4.3076923076923075,Reject
Paper247,4.0,Reject
Paper2471,5.2727272727272725,Reject
Paper2472,5.230769230769231,Reject
Paper2473,5.75,Reject
Paper2475,5.428571428571429,Reject
Paper2476,5.7272727272727275,Reject
Paper2477,7.4,Accept
Paper248,4.785714285714286,Reject
Paper2481,5.6875,Reject
Paper2484,5.2727272727272725,Reject
Paper2485,4.866666666666666,Reject
Paper2486,6.1,Accept
Paper2487,4.5,Reject
Paper2488,5.875,Accept
Paper2489,5.2727272727272725,Reject
Paper249,6.733333333333333,Accept
Paper2491,5.2,Reject
Paper2493,3.6153846153846154,Reject
Paper2494,6.4375,Accept
Paper2497,4.333333333333333,Reject
Paper2498,4.777777777777778,Reject
Paper250,3.9285714285714284,Reject
Paper2500,7.0,Accept
Paper2501,4.142857142857143,Reject
Paper2502,7.5,Accept
Paper2503,6.3076923076923075,Reject
Paper2504,4.1875,Reject
Paper2506,7.714285714285714,Accept
Paper2507,3.0,Reject
Paper2508,7.833333333333333,Accept
Paper2509,4.857142857142857,Reject
Paper2511,6.714285714285714,Accept
Paper2512,6.333333333333333,Accept
Paper2513,6.466666666666667,Accept
Paper2514,4.625,Reject
Paper2515,6.571428571428571,Accept
Paper2516,5.642857142857143,Accept
Paper2517,5.5,Accept
Paper2518,5.071428571428571,Reject
Paper2519,4.066666666666666,Reject
Paper252,3.923076923076923,Reject
Paper2522,6.0,Reject
Paper2523,7.4,Accept
Paper2524,6.076923076923077,Accept
Paper2525,5.769230769230769,Reject
Paper2528,5.375,Reject
Paper2529,5.647058823529412,Accept
Paper253,6.055555555555555,Reject
Paper2530,5.133333333333334,Reject
Paper2531,3.4615384615384617,Reject
Paper2533,6.25,Accept
Paper2535,4.9411764705882355,Reject
Paper2536,5.15,Reject
Paper2538,5.0,Reject
Paper2539,5.545454545454546,Reject
Paper254,4.0,Reject
Paper2540,4.944444444444445,Reject
Paper2541,6.647058823529412,Accept
Paper2543,7.153846153846154,Accept
Paper2544,5.266666666666667,Reject
Paper2546,6.857142857142857,Accept
Paper2547,6.125,Accept
Paper2548,5.0,Reject
Paper2549,5.285714285714286,Reject
Paper255,5.666666666666667,Accept
Paper2550,5.705882352941177,Reject
Paper2551,5.857142857142857,Reject
Paper2552,7.666666666666667,Accept
Paper2553,5.526315789473684,Reject
Paper2555,4.111111111111111,Reject
Paper2556,5.0,Reject
Paper2558,6.3076923076923075,Accept
Paper256,4.642857142857143,Reject
Paper2560,6.416666666666667,Accept
Paper2561,8.071428571428571,Accept
Paper2564,5.0,Reject
Paper2565,6.428571428571429,Accept
Paper2567,5.166666666666667,Reject
Paper2568,6.0,Reject
Paper2569,6.235294117647059,Accept
Paper2573,3.1052631578947367,Reject
Paper2576,6.2,Accept
Paper2577,5.5,Accept
Paper2578,7.0,Accept
Paper258,4.833333333333333,Reject
Paper2580,3.8,Reject
Paper2581,3.933333333333333,Reject
Paper2582,5.411764705882353,Reject
Paper2583,5.3,Reject
Paper2584,7.230769230769231,Accept
Paper2586,3.230769230769231,Reject
Paper2587,6.071428571428571,Reject
Paper2588,5.555555555555555,Accept
Paper2589,5.357142857142857,Reject
Paper259,4.714285714285714,Reject
Paper2590,6.733333333333333,Reject
Paper2591,4.6,Reject
Paper2592,5.75,Reject
Paper2593,5.571428571428571,Accept
Paper2595,5.066666666666666,Reject
Paper2598,3.75,Reject
Paper2599,5.0,Reject
Paper260,6.214285714285714,Accept
Paper2601,7.0,Accept
Paper2602,6.0,Reject
Paper2603,5.666666666666667,Reject
Paper2604,8.0,Accept
Paper2605,4.555555555555555,Reject
Paper2606,6.0,Reject
Paper2607,6.538461538461538,Accept
Paper261,6.75,Accept
Paper2610,5.5,Reject
Paper2611,7.928571428571429,Accept
Paper2612,4.384615384615385,Reject
Paper2613,5.2727272727272725,Reject
Paper2614,6.0,Accept
Paper2615,3.1578947368421053,Reject
Paper2616,4.125,Reject
Paper2617,4.2,Reject
Paper2619,6.117647058823529,Reject
Paper2620,5.615384615384615,Reject
Paper2621,4.714285714285714,Reject
Paper2624,5.153846153846154,Reject
Paper2625,4.833333333333333,Reject
Paper2627,4.318181818181818,Reject
Paper2628,4.1875,Reject
Paper2630,4.833333333333333,Reject
Paper2631,5.5,Reject
Paper2632,4.4,Reject
Paper2633,5.6923076923076925,Accept
Paper2635,6.571428571428571,Accept
Paper2637,7.666666666666667,Accept
Paper2638,6.75,Accept
Paper2639,4.0625,Reject
Paper2641,5.6,Reject
Paper2642,5.5,Reject
Paper2644,5.176470588235294,Reject
Paper2646,6.0,Accept
Paper2647,7.266666666666667,Accept
Paper2648,7.7,Accept
Paper2649,5.615384615384615,Reject
Paper265,3.9166666666666665,Reject
Paper2652,6.333333333333333,Accept
Paper2654,6.222222222222222,Accept
Paper2655,5.222222222222222,Reject
Paper2656,5.9,Accept
Paper2657,5.363636363636363,Reject
Paper2658,4.266666666666667,Reject
Paper2659,6.666666666666667,Accept
Paper266,5.166666666666667,Reject
Paper2660,6.0,Accept
Paper2661,6.0,Accept
Paper2662,5.875,Reject
Paper2663,4.222222222222222,Reject
Paper2664,4.333333333333333,Reject
Paper2665,5.266666666666667,Reject
Paper2666,7.285714285714286,Accept
Paper2667,7.0,Accept
Paper2668,4.470588235294118,Reject
Paper267,4.7272727272727275,Reject
Paper2670,5.75,Reject
Paper2672,5.538461538461538,Reject
Paper2673,5.866666666666666,Reject
Paper2674,5.928571428571429,Accept
Paper2675,5.0,Reject
Paper2677,4.588235294117647,Reject
Paper2678,4.352941176470588,Reject
Paper268,5.066666666666666,Reject
Paper2680,5.071428571428571,Reject
Paper2681,5.444444444444445,Reject
Paper2684,4.411764705882353,Reject
Paper2685,6.285714285714286,Accept
Paper2686,5.642857142857143,Reject
Paper2687,5.0,Reject
Paper2688,4.625,Reject
Paper2689,5.555555555555555,Reject
Paper2690,6.0,Accept
Paper2693,5.8,Reject
Paper2695,4.5,Reject
Paper2698,4.764705882352941,Reject
Paper2699,5.0,Reject
Paper27,5.75,Reject
Paper270,4.5,Reject
Paper2701,6.466666666666667,Accept
Paper2702,5.529411764705882,Reject
Paper2704,6.666666666666667,Accept
Paper2705,6.9,Accept
Paper2706,5.785714285714286,Reject
Paper2707,5.75,Reject
Paper2710,4.642857142857143,Reject
Paper2711,3.923076923076923,Reject
Paper2713,6.181818181818182,Accept
Paper2714,7.0,Accept
Paper2718,5.125,Reject
Paper2719,3.6666666666666665,Reject
Paper272,5.4,Reject
Paper2720,5.166666666666667,Reject
Paper2721,5.5,Reject
Paper2722,5.2727272727272725,Reject
Paper2724,3.5833333333333335,Reject
Paper2725,6.142857142857143,Reject
Paper2726,3.2941176470588234,Reject
Paper2727,5.857142857142857,Reject
Paper2729,6.5,Accept
Paper273,7.0,Accept
Paper2730,5.214285714285714,Reject
Paper2731,4.75,Reject
Paper2732,4.125,Reject
Paper2733,6.153846153846154,Accept
Paper2735,5.0,Reject
Paper2736,5.466666666666667,Reject
Paper2740,6.2,Accept
Paper2741,5.25,Reject
Paper2744,6.6,Accept
Paper2748,4.9,Reject
Paper2749,4.0,Reject
Paper275,5.615384615384615,Accept
Paper2750,5.846153846153846,Accept
Paper2753,5.714285714285714,Accept
Paper2754,4.466666666666667,Reject
Paper2755,5.090909090909091,Reject
Paper2756,3.888888888888889,Reject
Paper2757,6.888888888888889,Accept
Paper2760,3.2777777777777777,Reject
Paper2761,4.333333333333333,Reject
Paper2762,5.75,Reject
Paper2764,6.529411764705882,Accept
Paper2765,4.625,Reject
Paper2766,4.769230769230769,Reject
Paper2767,4.142857142857143,Reject
Paper2769,6.636363636363637,Accept
Paper277,4.363636363636363,Reject
Paper2770,5.333333333333333,Reject
Paper2771,6.111111111111111,Reject
Paper2772,6.071428571428571,Accept
Paper2775,5.076923076923077,Reject
Paper2776,4.0,Reject
Paper2779,5.318181818181818,Reject
Paper2781,4.75,Reject
Paper2783,6.923076923076923,Accept
Paper2784,6.0,Reject
Paper2786,6.5,Accept
Paper2787,5.176470588235294,Reject
Paper2788,4.4,Reject
Paper2789,5.636363636363637,Reject
Paper279,6.0,Accept
Paper2790,4.733333333333333,Reject
Paper2791,7.071428571428571,Accept
Paper2792,7.066666666666666,Accept
Paper2797,5.157894736842105,Reject
Paper2798,6.3125,Reject
Paper28,6.142857142857143,Accept
Paper2803,5.916666666666667,Accept
Paper2804,4.25,Reject
Paper2805,6.230769230769231,Accept
Paper2806,6.4,Accept
Paper2807,5.8125,Accept
Paper2808,4.529411764705882,Reject
Paper2810,3.7222222222222223,Reject
Paper2811,7.5,Accept
Paper2815,6.1,Reject
Paper2816,4.055555555555555,Reject
Paper2818,7.857142857142857,Accept
Paper2819,4.3076923076923075,Reject
Paper282,5.8,Reject
Paper2820,5.230769230769231,Reject
Paper2823,3.7142857142857144,Reject
Paper2825,7.066666666666666,Accept
Paper2826,6.066666666666666,Reject
Paper2828,5.75,Reject
Paper2829,5.285714285714286,Accept
Paper283,5.111111111111111,Reject
Paper2830,6.0,Reject
Paper2833,4.714285714285714,Reject
Paper2837,5.214285714285714,Reject
Paper2838,6.083333333333333,Reject
Paper2840,5.909090909090909,Reject
Paper2842,5.333333333333333,Reject
Paper2843,5.0,Reject
Paper2844,4.9411764705882355,Reject
Paper2845,4.533333333333333,Reject
Paper2846,6.642857142857143,Accept
Paper2847,3.8095238095238093,Reject
Paper2848,6.733333333333333,Accept
Paper2850,6.071428571428571,Reject
Paper2854,4.428571428571429,Reject
Paper2855,5.666666666666667,Accept
Paper2857,6.0,Accept
Paper2858,6.090909090909091,Reject
Paper2859,5.933333333333334,Reject
Paper2860,7.266666666666667,Accept
Paper2861,5.222222222222222,Reject
Paper2862,5.266666666666667,Reject
Paper2865,4.4,Reject
Paper2866,4.529411764705882,Reject
Paper2867,5.470588235294118,Reject
Paper2868,5.866666666666666,Reject
Paper2869,4.75,Reject
Paper287,5.0,Reject
Paper2870,6.363636363636363,Accept
Paper2873,4.0,Reject
Paper2874,4.529411764705882,Reject
Paper2875,4.0,Reject
Paper2878,4.714285714285714,Reject
Paper2879,6.636363636363637,Accept
Paper288,6.0,Accept
Paper2880,5.928571428571429,Reject
Paper2881,4.666666666666667,Reject
Paper2883,5.933333333333334,Reject
Paper2884,4.7894736842105265,Reject
Paper2886,5.571428571428571,Reject
Paper2887,5.571428571428571,Reject
Paper2888,5.0,Reject
Paper2889,7.333333333333333,Accept
Paper289,5.846153846153846,Accept
Paper2890,6.769230769230769,Accept
Paper2893,5.75,Reject
Paper2894,4.6923076923076925,Reject
Paper2895,5.176470588235294,Reject
Paper2896,5.75,Reject
Paper2897,4.3076923076923075,Reject
Paper290,5.454545454545454,Reject
Paper2901,6.375,Reject
Paper2902,6.466666666666667,Accept
Paper2904,4.6,Reject
Paper2906,7.0,Accept
Paper2907,4.764705882352941,Reject
Paper2908,4.5,Reject
Paper2910,6.266666666666667,Accept
Paper2915,3.823529411764706,Reject
Paper2918,6.764705882352941,Reject
Paper2921,5.333333333333333,Reject
Paper2925,6.0,Reject
Paper2926,7.0,Accept
Paper2927,6.055555555555555,Reject
Paper2928,6.411764705882353,Accept
Paper2929,5.2727272727272725,Reject
Paper2930,6.7,Accept
Paper2931,5.0,Reject
Paper2934,5.933333333333334,Accept
Paper2935,6.0,Reject
Paper2937,5.916666666666667,Reject
Paper294,7.0,Accept
Paper2940,7.0,Accept
Paper2942,4.357142857142857,Reject
Paper2946,4.666666666666667,Reject
Paper2947,6.333333333333333,Accept
Paper2949,5.333333333333333,Reject
Paper295,6.333333333333333,Reject
Paper2952,5.5,Reject
Paper2953,4.266666666666667,Reject
Paper2954,5.111111111111111,Reject
Paper2955,6.857142857142857,Accept
Paper2956,5.0,Reject
Paper2957,4.5,Reject
Paper2958,5.333333333333333,Reject
Paper296,2.0,Reject
Paper2960,6.0,Reject
Paper2964,6.545454545454546,Accept
Paper2966,4.5,Reject
Paper2967,5.722222222222222,Reject
Paper2968,7.0,Accept
Paper2969,4.733333333333333,Reject
Paper2970,5.230769230769231,Reject
Paper2976,6.5,Accept
Paper2978,6.923076923076923,Reject
Paper298,7.333333333333333,Accept
Paper2980,6.857142857142857,Reject
Paper2981,4.625,Reject
Paper2982,6.823529411764706,Accept
Paper2984,5.4,Reject
Paper2985,5.8125,Reject
Paper2986,5.615384615384615,Reject
Paper2987,6.4,Accept
Paper2989,5.666666666666667,Accept
Paper2990,5.222222222222222,Reject
Paper2991,4.583333333333333,Reject
Paper2992,6.6875,Accept
Paper2996,5.0,Reject
Paper2997,4.2105263157894735,Reject
Paper2999,4.625,Reject
Paper3,5.2727272727272725,Reject
Paper300,4.176470588235294,Reject
Paper3002,4.8,Reject
Paper3004,5.214285714285714,Reject
Paper3005,7.363636363636363,Accept
Paper3006,5.666666666666667,Accept
Paper3008,6.571428571428571,Accept
Paper3009,7.0,Accept
Paper301,5.5,Reject
Paper3010,5.733333333333333,Reject
Paper3011,5.333333333333333,Reject
Paper3013,5.333333333333333,Reject
Paper3014,6.222222222222222,Accept
Paper3015,6.7272727272727275,Accept
Paper3016,6.285714285714286,Accept
Paper3017,6.764705882352941,Accept
Paper3018,5.0,Reject
Paper3019,5.333333333333333,Reject
Paper302,5.769230769230769,Reject
Paper3021,4.714285714285714,Reject
Paper3022,4.2727272727272725,Reject
Paper3025,4.0,Reject
Paper3026,6.071428571428571,Accept
Paper3028,5.0,Reject
Paper3029,4.176470588235294,Reject
Paper303,4.733333333333333,Reject
Paper3030,6.578947368421052,Accept
Paper3032,7.0,Accept
Paper3034,5.266666666666667,Reject
Paper3035,4.285714285714286,Reject
Paper3038,5.384615384615385,Reject
Paper3039,5.875,Accept
Paper304,4.5,Reject
Paper3040,5.555555555555555,Reject
Paper3041,4.588235294117647,Reject
Paper3042,3.769230769230769,Reject
Paper3044,5.722222222222222,Reject
Paper3045,6.571428571428571,Accept
Paper3047,5.0588235294117645,Reject
Paper3049,6.75,Reject
Paper3050,4.363636363636363,Reject
Paper3051,7.0,Accept
Paper3054,5.25,Reject
Paper3055,4.5,Reject
Paper3058,6.0588235294117645,Accept
Paper306,7.0,Accept
Paper3061,5.384615384615385,Reject
Paper3064,5.545454545454546,Reject
Paper3065,5.416666666666667,Reject
Paper3066,6.7,Accept
Paper3067,6.0,Accept
Paper307,5.666666666666667,Reject
Paper3071,3.2222222222222223,Reject
Paper3072,6.933333333333334,Accept
Paper3073,4.764705882352941,Reject
Paper3074,5.2,Reject
Paper3076,5.857142857142857,Reject
Paper308,3.263157894736842,Reject
Paper3080,6.333333333333333,Accept
Paper3082,4.411764705882353,Reject
Paper3083,6.588235294117647,Accept
Paper3085,5.363636363636363,Reject
Paper3087,5.8,Accept
Paper3089,6.785714285714286,Reject
Paper309,6.6,Accept
Paper3090,4.75,Reject
Paper3091,5.333333333333333,Reject
Paper3092,5.866666666666666,Accept
Paper3093,3.8125,Reject
Paper3094,7.733333333333333,Accept
Paper3095,4.909090909090909,Reject
Paper3096,5.5,Reject
Paper3098,6.533333333333333,Accept
Paper310,6.5,Accept
Paper3100,4.266666666666667,Reject
Paper3101,6.363636363636363,Accept
Paper3102,5.75,Reject
Paper3103,3.857142857142857,Reject
Paper3104,6.8,Accept
Paper3106,4.357142857142857,Reject
Paper3109,5.571428571428571,Reject
Paper311,4.375,Reject
Paper3110,5.0,Reject
Paper3111,3.764705882352941,Reject
Paper3112,7.0,Accept
Paper3113,5.714285714285714,Reject
Paper3114,5.7272727272727275,Reject
Paper3115,5.166666666666667,Reject
Paper3116,5.428571428571429,Reject
Paper3117,5.181818181818182,Reject
Paper3119,5.230769230769231,Reject
Paper312,6.428571428571429,Accept
Paper3121,5.266666666666667,Reject
Paper3122,5.5,Reject
Paper3124,3.0,Reject
Paper3125,6.4,Accept
Paper3128,5.722222222222222,Reject
Paper313,5.9,Reject
Paper3130,6.266666666666667,Reject
Paper3131,4.0588235294117645,Reject
Paper3132,2.8125,Reject
Paper3133,4.176470588235294,Reject
Paper3135,5.428571428571429,Reject
Paper3136,4.866666666666666,Reject
Paper3138,7.0,Accept
Paper3140,5.538461538461538,Reject
Paper3143,6.1875,Accept
Paper315,6.533333333333333,Accept
Paper3151,4.875,Reject
Paper3152,6.166666666666667,Accept
Paper3153,3.888888888888889,Reject
